,text,label
8427,How do I order a disposable virtual card?,37
8428,Where do I order a disposable virtual card?,37
8429,Can you provide me a disposable virtual card?,37
8430,"The disposable cards, what are they for?",37
8431,Can you help me get a disposable virtual card?,37
8432,Can I order a disposable virtual card?,37
8433,Are there virtual disposable cards?,37
8434,Is it possible to get a disposable virtual card as well?,37
8435,Can you tell me what are disposable cards for?,37
8436,Can I use a disposable virtual card for any purchase?,37
8437,What can you use the disposable cards for?,37
8438,Where do I get a disposable virtual card?,37
8439,How do I use disposable cards?,37
8440,Can you tell me what the disposable cards are used for?,37
8441,Is there a way to use this app with a disposable virtual card?,37
8442,What are the uses for disposable cards?,37
8443,Tell me more about getting a virtual disposable card.,37
8444,How can I get a virtual card for a one-time transaction?,37
8445,Can you tell me where I can order a disposable virtual card?,37
8446,"I don't understand what a disposable virtual card is, can you help?",37
8447,What are these disposable cards meant for?,37
8448,What do the disposable cards do?,37
8449,How do I receive a disposable virtual card?,37
8450,Is there a disposable virtual card option?,37
8451,Please explain how disposable virtual card work.,37
8452,I'm not sure how disposable virtual cards work. Please help.,37
8453,How do I use the disposable cards?,37
8454,How do I know if i need a disposable card?,37
8455,Am I able to order a disposable virtual card?,37
8456,Can you tell me how to get a disposable virtual card?,37
8457,How can I obtain a disposable virtual card?,37
8458,Can you tell me where to go to get a disposable virtual card?,37
8459,Is there any way i get a disposable virtual card as well?,37
8460,I'm interested in learning more about disposable virtual cards.,37
8461,How to a go about ordering a disposable virtual card?,37
8462,I need a single use card for shopping online,37
8463,"I need to deposit my virtual card, how do i do that.",37
8464,What are the benefits of a disposable card?,37
8465,What is the disposable card for?,37
8466,I have heard about these disposable virtual cards but don't understand how they work.,37
8467,The disposable cards - what are they for?,37
8468,I think my top-up has failed.,59
8469,Top-up is not working,59
8470,My top up is not working,59
8471,"My top-up hasn't gone through, what happened?",59
8472,My top-up was rejected by an app.,59
8473,For what reason did my top-up fail?,59
8474,I can't add any more money.,59
8475,Why won't my top up work,59
8476,I topped up but the app denied it,59
8477,My money I added isn't on my card.,59
8478,"Hi, My card is getting declined continuously when i am trying to top-up. Request you to look into this issue or tell me any other alternatives.",59
8479,My credit card was declined for top-up. Can you see if there is enough funds in my account?,59
8480,Why did my credit card get declined for top up?,59
8481,"Hello, there was an error while attempting top-up with my card this morning. I was able to use the card two days ago with no issues. Could you please assist?",59
8482,"I've been trying to transfer funds to top-up my card, but the transaction is not going through.  Is there something I'm doing wrong?",59
8483,Seems like my top-up has failed,59
8484,I really need to top-up my card today urgently but my card keeps getting declined!! Can you please resolve this problem or try an alternative,59
8485,"Hey, I attempted to top up my card today and for some reason it didn't work. When I did it the other way it worked just fine. Could you help me figure out why this is happening please?",59
8486,I believe my top up has failed,59
8487,I tried using my credit card with top up but it didn't work! I thought it was supposed to?,59
8488,My credit card for was not approved for a top-up transaction.  What happened?,59
8489,Why isn't my topup working?,59
8490,My credit card did not go through. Can you see if it has insufficient funds?,59
8491,Can I tell if my top off didn't work?  It doesn't seem to have.,59
8492,"Hi, My card is getting declined during top-up. As it urgent, could you please resolve this issue, or guide me with other alternatives if any.",59
8493,My top up is giving me problems. What is wrong with it?,59
8494,I got my card a few days ago but am unable to top up. I'm thinking about closing my account because of this. What is going on?,59
8495,Looks like my top up failed.,59
8496,I urgently need to top-up my card but its getting declined. Please help me in this or advise with other options if any.,59
8497,The top-up I ordered didn't process.,59
8498,I don't think that my top-up worked.,59
8499,Tell me why my topup wouldn't go through?,59
8500,"I did a bank transfer to top up, but the money is not available.",59
8501,What reasons would a topup fail?,59
8502,"I tried topping up my account but it failed, can you help me?",59
8503,Why has my top up failed?,59
8504,"So my top-up failed, could you tell me why?",59
8505,Why has my top-up failed?,59
8506,I need to top-up my card today urgently but my card keeps getting declined!! Can you please resolve this problem or let me know if you have any alternatives,59
8507,I tried to top up with my card but it was declined. I was able to a couple days ago and it worked. Is something wrong? Can you check it for me please?,59
8508,Can you find out why my credit card didn't process payment? It was declined for top up so what's the deal?,59
8509,How can correct Top up with the app to work correctly?,59
8510,Is there any reason why my card didn't work when I tried to top up?,59
8511,The app rejected my top up,59
8512,My top-up didn't go through,59
8513,Can you tell me why my top-up failed?,59
8514,My credit card seems to have been declined for top up. Why is it not going through? Can you tell me what's going on?,59
8515,My top-up didn't work.,59
8516,My top-up never worked,59
8517,It looks like my top up didn't work.  Why?,59
8518,I topped up my card but the app rejected it.,59
8519,"I attempted to top-up with my card this morning, but the transaction was unsuccessful. I received the card two days ago and was successful using it previously. Could you please help me?",59
8520,I tried to top-up but it got denied.,59
8521,My top up was denied,59
8522,I think the top up failed,59
8523,My credit card was just denied for top up! Can you tell me why this happened and what's going on?,59
8524,My top up didn't go through,59
8525,My top up has failed,59
8526,Why is it failing to top-up?,59
8527,I can't get the top-up to work! What's going on here.,59
8528,How do I know if my top up worked?,59
8529,Why can't I topup my account?,59
8530,My top-up was declined,59
8531,Why is my card being declined when I try to do a top-up? How can this be immediately resolved?,59
8532,The app has rejected my top up.,59
8533,"I attempted to top up my car today, it failed! I just got it a couple of days before and it worked then. What is going on with it?",59
8534,Why was my top-up rejected?,59
8535,My credit card got declined for top up! What's going on? Can you check on why it didn't go through?,59
8536,My top up isnt working,59
